instance,objective,configuration,retail_y_coefficient,retail_v_coefficient,rolled_leftover_coefficient,period,period_number,coil_id,processed,used,coil_width,coil_weight,coil_ton_value,used_length,strip_count,strip_produced_weight,strip_leftover_weight,strip_retail_weight,strip_scrap_weight,strip_loss_weight,lateral_leftover_weight,lateral_leftover_retail_weight,lateral_leftover_scrap_weight,edge_trim_weight,rolled_leftover_weight,rolled_leftover_width,rolled_leftover_length,processed_scrap_weight
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_3,3,33,0,1,1100.0,7759.86,4947.45,1697.43,2,6027.48,0.0,0.0,0.0,3.55,523.13,0.0,523.13,60.13,1145.57,1100.0,293.99,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_3,3,38,0,1,1100.0,8953.94,4947.45,2297.86,2,8841.32,2.95,0.0,2.95,3.85,24.42,0.0,24.42,81.4,0.0,1100.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_3,3,40,0,1,1100.0,8460.11,4947.45,2171.13,2,8129.49,0.0,0.0,0.0,3.75,249.96,0.0,249.96,76.91,0.0,1100.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_3,3,53,0,1,1100.0,8417.65,4947.45,2160.23,2,8088.68,0.0,0.0,0.0,3.75,248.7,0.0,248.7,76.52,0.0,1100.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_3,3,56,0,1,1100.0,7980.04,4947.45,2047.93,2,7630.0,37.98,37.98,0.0,3.75,235.77,0.0,235.77,72.55,0.0,1100.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_3,3,6,0,1,1100.0,9176.13,4947.45,2150.62,3,8284.9,0.0,0.0,0.0,3.85,15.24,0.0,15.24,76.18,795.96,1100.0,204.27,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_3,3,76,0,1,1100.0,8599.27,4947.45,2206.84,2,8263.28,0.0,0.0,0.0,3.75,254.07,0.0,254.07,78.18,0.0,1100.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_3,3,8,0,1,1100.0,9609.36,4947.45,2466.06,2,9465.75,0.0,0.0,0.0,3.84,52.41,0.0,52.41,87.36,0.0,1100.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_3,3,85,0,1,1100.0,9133.93,4947.45,2344.05,2,8777.28,0.0,0.0,0.0,3.75,269.87,0.0,269.87,83.04,0.0,1100.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_3,3,90,0,1,1100.0,8097.48,4947.45,2078.07,2,7780.88,0.0,0.0,0.0,3.75,239.24,0.0,239.24,73.61,0.0,1100.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_3,3,98,0,1,810.0,8626.33,5173.98,3006.38,1,8309.4,0.0,0.0,0.0,2.76,207.67,0.0,207.67,106.5,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_3,3,298,1,1,550.0,192.33,4947.45,98.72,1,190.38,0.0,0.0,0.0,1.95,0.0,0.0,0.0,0.0,0.0,550.0,0.0,1.95
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_3,3,299,1,1,325.0,543.22,4947.45,471.84,1,491.93,50.14,50.14,0.0,1.15,0.0,0.0,0.0,0.0,0.0,325.0,0.0,51.29
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_3,3,300,1,1,1100.0,1546.94,4947.45,396.99,2,1474.31,0.0,0.0,0.0,3.72,54.85,0.0,54.85,14.06,0.0,1100.0,0.0,72.63
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_3,3,301,1,1,534.0,33.1,4947.45,17.5,1,31.21,0.0,0.0,0.0,1.89,0.0,0.0,0.0,0.0,0.0,534.0,0.0,1.89
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_3,3,302,1,1,810.0,27.65,5102.73,9.64,1,24.78,0.0,0.0,0.0,2.87,0.0,0.0,0.0,0.0,0.0,810.0,0.0,2.87
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_3,3,303,1,1,560.0,34.19,5102.73,17.24,1,32.21,0.0,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,560.0,0.0,1.98
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_4,4,102,0,1,810.0,8652.32,5173.98,3015.43,1,8334.44,0.0,0.0,0.0,2.76,208.3,0.0,208.3,106.82,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_4,4,111,0,1,810.0,8429.71,5173.98,2937.85,1,8119.94,0.0,0.0,0.0,2.76,202.94,0.0,202.94,104.07,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_4,4,117,0,1,810.0,8397.97,5173.98,2926.79,1,8089.35,0.0,0.0,0.0,2.76,202.17,0.0,202.17,103.68,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_4,4,14,0,1,1100.0,7755.17,4947.45,1990.22,2,7451.79,0.0,0.0,0.0,3.75,229.13,0.0,229.13,70.5,0.0,1100.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_4,4,144,0,1,810.0,8560.72,5173.98,2983.51,1,8246.18,0.0,0.0,0.0,2.76,206.09,0.0,206.09,105.69,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_4,4,145,0,1,810.0,8343.94,5173.98,2907.96,1,8037.29,0.0,0.0,0.0,2.76,200.87,0.0,200.87,103.01,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_4,4,149,0,1,810.0,8069.45,5173.98,2812.3,1,7772.8,0.0,0.0,0.0,2.76,194.26,0.0,194.26,99.62,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_4,4,16,0,1,1100.0,7453.22,4947.45,1912.73,2,7161.51,0.0,0.0,0.0,3.75,220.21,0.0,220.21,67.76,0.0,1100.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_4,4,160,0,1,810.0,8253.99,5173.98,2876.61,1,7950.62,0.0,0.0,0.0,2.76,198.71,0.0,198.71,101.9,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_4,4,169,0,1,810.0,7573.33,5173.98,2639.39,1,7294.75,0.0,0.0,0.0,2.76,182.32,0.0,182.32,93.5,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_4,4,175,0,1,810.0,7775.96,5173.98,2710.01,1,7765.88,7.21,0.0,7.21,2.87,0.0,0.0,0.0,0.0,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_4,4,18,0,1,1100.0,8202.76,4947.45,2105.09,2,7882.09,0.0,0.0,0.0,3.75,242.35,0.0,242.35,74.57,0.0,1100.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_4,4,184,0,1,810.0,8492.56,5173.98,2959.76,1,8180.5,0.0,0.0,0.0,2.76,204.45,0.0,204.45,104.85,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_4,4,198,0,1,810.0,8265.6,5173.98,2880.66,1,7961.8,0.0,0.0,0.0,2.76,198.99,0.0,198.99,102.04,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_4,4,202,0,1,810.0,7892.67,5173.98,2750.69,1,7889.8,0.0,0.0,0.0,2.87,0.0,0.0,0.0,0.0,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_4,4,205,0,1,1250.0,7053.94,5102.73,1593.03,2,6897.24,0.0,0.0,0.0,4.33,95.93,0.0,95.93,56.43,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_4,4,208,0,1,1250.0,7208.74,5102.73,1627.99,2,7048.7,0.0,0.0,0.0,4.33,98.04,0.0,98.04,57.67,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_4,4,236,0,1,1250.0,7641.28,5102.73,1725.67,2,7471.9,0.0,0.0,0.0,4.33,103.92,0.0,103.92,61.13,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_4,4,238,0,1,1250.0,9038.83,5102.73,2041.29,2,8911.53,0.0,0.0,0.0,4.37,50.62,0.0,50.62,72.31,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_4,4,239,0,1,1250.0,8824.97,5102.73,1992.99,2,8700.58,0.0,0.0,0.0,4.37,49.42,0.0,49.42,70.6,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_4,4,244,0,1,1250.0,8860.64,5102.73,2001.05,2,8708.87,26.9,26.9,0.0,4.37,49.62,0.0,49.62,70.89,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_4,4,25,0,1,1100.0,7476.34,4947.45,1918.66,2,7183.74,0.0,0.0,0.0,3.75,220.89,0.0,220.89,67.97,0.0,1100.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_4,4,265,0,1,1250.0,8849.25,5102.73,1998.48,2,8724.53,0.0,0.0,0.0,4.37,49.56,0.0,49.56,70.79,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_4,4,266,0,1,1250.0,9615.49,5102.73,2171.52,2,9479.96,0.39,0.0,0.39,4.37,53.85,0.0,53.85,76.92,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_4,4,277,0,1,1250.0,8687.72,5102.73,1962.0,2,8565.2,0.0,0.0,0.0,4.37,48.65,0.0,48.65,69.5,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_4,4,284,0,1,1250.0,10148.17,5102.73,2291.82,2,10005.79,0.0,0.0,0.0,4.37,56.83,0.0,56.83,81.19,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_4,4,30,0,1,1100.0,8931.91,4947.45,2292.21,2,8662.24,6.05,0.0,6.05,3.78,178.64,0.0,178.64,81.2,0.0,1100.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_4,4,68,0,1,1100.0,7546.94,4947.45,1936.78,2,7251.61,0.0,0.0,0.0,3.75,222.98,0.0,222.98,68.61,0.0,1100.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_4,4,76,0,1,1100.0,8599.27,4947.45,2206.84,2,8263.28,0.0,0.0,0.0,3.75,254.07,0.0,254.07,78.18,0.0,1100.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_4,4,79,0,1,1100.0,7126.0,4947.45,1828.76,2,6748.41,270.1,260.64,9.46,3.84,38.87,0.0,38.87,64.78,0.0,1100.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_4,4,81,0,1,1100.0,7691.38,4947.45,1973.85,2,7385.38,5.09,5.09,0.0,3.75,227.25,0.0,227.25,69.92,0.0,1100.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_4,4,88,0,1,1100.0,8466.59,4947.45,2172.79,2,8207.05,9.46,0.0,9.46,3.78,169.33,0.0,169.33,76.97,0.0,1100.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_4,4,9,0,1,1100.0,6373.95,4947.45,1635.76,2,5903.58,182.72,182.72,0.0,3.72,225.99,0.0,225.99,57.95,0.0,1100.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_4,4,95,0,1,1100.0,8314.41,4947.45,2133.74,2,7989.43,0.0,0.0,0.0,3.75,245.65,0.0,245.65,75.59,0.0,1100.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_4,4,96,0,1,1100.0,9069.31,4947.45,2327.47,2,8715.16,0.0,0.0,0.0,3.75,267.96,0.0,267.96,82.45,0.0,1100.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_4,4,98,0,1,810.0,8626.33,5173.98,3006.38,1,8309.4,0.0,0.0,0.0,2.76,207.67,0.0,207.67,106.5,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_4,4,298,1,1,1100.0,795.96,4947.45,204.27,2,761.46,0.0,0.0,0.0,3.75,23.52,0.0,23.52,7.24,0.0,1100.0,0.0,34.5
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_4,4,299,1,1,1100.0,1281.03,4947.45,328.75,3,1132.0,0.0,0.0,0.0,3.45,133.93,0.0,133.93,11.65,0.0,1100.0,0.0,149.03
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_4,4,300,1,1,1100.0,1145.57,4947.45,293.99,2,1097.28,0.28,0.0,0.28,3.75,33.85,0.0,33.85,10.41,0.0,1100.0,0.0,48.29
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_4,4,301,1,1,780.5,37.98,4947.45,13.74,1,35.22,0.0,0.0,0.0,2.76,0.0,0.0,0.0,0.0,0.0,780.5,0.0,2.76
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_4,4,302,1,1,560.0,24.12,5102.73,12.16,1,22.14,0.0,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0,560.0,0.0,1.98
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_5,5,100,0,1,810.0,7717.17,5173.98,2689.52,1,7433.35,0.0,0.0,0.0,2.76,185.78,0.0,185.78,95.27,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_5,5,102,0,1,810.0,8652.32,5173.98,3015.43,1,8334.44,0.0,0.0,0.0,2.76,208.3,0.0,208.3,106.82,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_5,5,104,0,1,810.0,6501.97,5173.98,2266.01,1,6499.1,0.0,0.0,0.0,2.87,0.0,0.0,0.0,0.0,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_5,5,111,0,1,810.0,8429.71,5173.98,2937.85,1,8119.94,0.0,0.0,0.0,2.76,202.94,0.0,202.94,104.07,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_5,5,117,0,1,810.0,8397.97,5173.98,2926.79,1,8089.35,0.0,0.0,0.0,2.76,202.17,0.0,202.17,103.68,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_5,5,118,0,1,810.0,7935.17,5173.98,2765.5,1,7643.41,0.0,0.0,0.0,2.76,191.03,0.0,191.03,97.97,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_5,5,121,0,1,810.0,8058.98,5173.98,2808.65,1,7762.71,0.0,0.0,0.0,2.76,194.01,0.0,194.01,99.49,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_5,5,123,0,1,810.0,7976.6,5173.98,2779.94,1,7683.33,0.0,0.0,0.0,2.76,192.03,0.0,192.03,98.48,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_5,5,137,0,1,810.0,8004.9,5173.98,2789.8,1,7710.6,0.0,0.0,0.0,2.76,192.71,0.0,192.71,98.83,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_5,5,140,0,1,810.0,8199.01,5173.98,2857.45,1,7897.64,0.0,0.0,0.0,2.76,197.38,0.0,197.38,101.22,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_5,5,142,0,1,810.0,7935.07,5173.98,2765.46,1,7643.31,0.0,0.0,0.0,2.76,191.03,0.0,191.03,97.96,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_5,5,144,0,1,810.0,8560.72,5173.98,2983.51,1,8246.18,0.0,0.0,0.0,2.76,206.09,0.0,206.09,105.69,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_5,5,145,0,1,810.0,8343.94,5173.98,2907.96,1,8037.29,0.0,0.0,0.0,2.76,200.87,0.0,200.87,103.01,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_5,5,147,0,1,810.0,7787.62,5173.98,2714.08,1,7501.23,0.0,0.0,0.0,2.76,187.48,0.0,187.48,96.14,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_5,5,149,0,1,810.0,8069.45,5173.98,2812.3,1,7772.8,0.0,0.0,0.0,2.76,194.26,0.0,194.26,99.62,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_5,5,152,0,1,810.0,7849.27,5173.98,2735.56,1,7560.64,0.0,0.0,0.0,2.76,188.96,0.0,188.96,96.9,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_5,5,158,0,1,810.0,8164.37,5173.98,2845.38,1,7864.26,0.0,0.0,0.0,2.76,196.55,0.0,196.55,100.79,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_5,5,160,0,1,810.0,8253.99,5173.98,2876.61,1,7950.62,0.0,0.0,0.0,2.76,198.71,0.0,198.71,101.9,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_5,5,17,0,1,1100.0,8592.88,4947.45,2205.2,2,8257.14,0.0,0.0,0.0,3.75,253.88,0.0,253.88,78.12,0.0,1100.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_5,5,184,0,1,810.0,8492.56,5173.98,2959.76,1,8180.5,0.0,0.0,0.0,2.76,204.45,0.0,204.45,104.85,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_5,5,197,0,1,810.0,8068.21,5173.98,2811.87,1,7771.6,0.0,0.0,0.0,2.76,194.23,0.0,194.23,99.61,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_5,5,198,0,1,810.0,8265.6,5173.98,2880.66,1,7961.8,0.0,0.0,0.0,2.76,198.99,0.0,198.99,102.04,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_5,5,2,0,1,1100.0,7975.28,4947.45,2046.71,2,7663.4,0.0,0.0,0.0,3.75,235.63,0.0,235.63,72.5,0.0,1100.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_5,5,20,0,1,1100.0,8632.48,4947.45,2215.37,2,8295.21,0.0,0.0,0.0,3.75,255.05,0.0,255.05,78.48,0.0,1100.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_5,5,202,0,1,810.0,7892.67,5173.98,2750.69,1,7602.46,0.0,0.0,0.0,2.76,190.01,0.0,190.01,97.44,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_5,5,204,0,1,810.0,6419.76,5173.98,2237.36,1,6402.54,14.35,0.0,14.35,2.87,0.0,0.0,0.0,0.0,0.0,810.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_5,5,210,0,1,1250.0,7495.07,5102.73,1692.65,2,7232.96,0.0,0.0,0.0,4.28,197.87,0.0,197.87,59.96,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_5,5,219,0,1,1250.0,7532.3,5102.73,1701.06,2,7425.49,0.0,0.0,0.0,4.37,42.18,0.0,42.18,60.26,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_5,5,225,0,1,1250.0,7228.64,5102.73,1632.48,2,6975.7,0.0,0.0,0.0,4.28,190.84,0.0,190.84,57.83,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_5,5,229,0,1,1250.0,7906.15,5102.73,1785.49,2,7629.9,0.0,0.0,0.0,4.28,208.72,0.0,208.72,63.25,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_5,5,231,0,1,1250.0,8444.78,5102.73,1907.13,2,8325.56,0.0,0.0,0.0,4.37,47.29,0.0,47.29,67.56,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_5,5,233,0,1,1250.0,8631.29,5102.73,1949.25,2,8440.52,0.0,0.0,0.0,4.33,117.39,0.0,117.39,69.05,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_5,5,241,0,1,1250.0,8487.48,5102.73,1916.78,2,8298.58,1.23,0.0,1.23,4.33,115.43,0.0,115.43,67.9,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_5,5,248,0,1,1250.0,6887.18,5102.73,1555.37,2,6645.99,0.0,0.0,0.0,4.28,181.82,0.0,181.82,55.1,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_5,5,249,0,1,1250.0,7036.21,5102.73,1589.03,2,6785.22,4.66,0.0,4.66,4.28,185.76,0.0,185.76,56.29,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_5,5,250,0,1,1250.0,8444.41,5102.73,1907.05,2,8325.2,0.0,0.0,0.0,4.37,47.29,0.0,47.29,67.56,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_5,5,260,0,1,1250.0,8080.82,5102.73,1824.94,2,7008.42,958.13,958.13,0.0,4.37,45.25,0.0,45.25,64.65,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_5,5,261,0,1,1250.0,9249.69,5102.73,2088.91,2,9119.53,0.0,0.0,0.0,4.37,51.8,0.0,51.8,74.0,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_5,5,275,0,1,1250.0,9385.4,5102.73,2119.56,2,9058.27,0.0,0.0,0.0,4.28,247.77,0.0,247.77,75.08,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_5,5,276,0,1,1250.0,8617.82,5102.73,1946.21,2,8496.25,0.0,0.0,0.0,4.37,48.26,0.0,48.26,68.94,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_5,5,277,0,1,1250.0,8687.72,5102.73,1962.0,2,8565.2,0.0,0.0,0.0,4.37,48.65,0.0,48.65,69.5,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_5,5,287,0,1,1250.0,9413.5,5102.73,2125.9,2,9281.11,0.0,0.0,0.0,4.37,52.72,0.0,52.72,75.31,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_5,5,294,0,1,1250.0,9812.88,5102.73,2216.1,2,9675.06,0.0,0.0,0.0,4.37,54.95,0.0,54.95,78.5,0.0,1250.0,0.0,0.0
bf_sae1006_045,weighted_loss,retail_y_2__retail_v_4__rolled_leftover_2,2,4,2,period_5,5,3,0,1,1100.0,7614.83,4947.45,1954.2,2,7316.87,0.0,0.0,0.0,3.75,224.98,0.0,224.98,69.23,0.0,1100.0,0.0,0.0
